Name,Type,Business Name,Connector,Database,Schema,Lineage Depth,Description,Owner users,Owner groups,Certification Status,Certification Message,Tags,Propagated Tags,Terms,Announcement Type,Announcement Title,Announcement Message,Last Refresh on Source,Usage,Popularity,Qualified Name,Source Asset GUID,Impacted Asset GUID,Atlan URL,Immediate upstream,Immediate downstream
FINALIZED_FACT,Table,,snowflake,PROD_EDW,ENT,3,,,"data_team, edw",VERIFIED,,,,,,,,"Mar 7, 2026, 3:38:23 PM",,NO USAGE,default/snowflake/1715075875/PROD_EDW/ENT/FINALIZED_FACT,2123721c-4718-4a03-a2b1-015e2184a80a,f4f665b1-4630-456e-bd82-3ae4304da4ea,https://employbridge.atlan.com/assets/f4f665b1-4630-456e-bd82-3ae4304da4ea/overview?utm_source=impact_analysis_report,"STRINGMAPBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/STRINGMAPBASE), CDA_ACTIONBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_ACTIONBASE), CDA_EMPLOYEEBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_EMPLOYEEBASE), ENTITY (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/ENTITY), BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/BRANCH_DIM), CDA_ONLINEAPPLICATIONBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_ONLINEAPPLICATIONBASE), EMPLOYEE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/EMPLOYEE_DIM), DATA_SOURCE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATA_SOURCE_DIM), SYSTEMUSERBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/SYSTEMUSERBASE), ACTIVITYPOINTERBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/ACTIVITYPOINTERBASE)","CANDIDATE_FUNNEL_POC (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/CANDIDATE_FUNNEL_POC), VW_APOLLO_DASHBOARD (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/VW_APOLLO_DASHBOARD), CANDIDATE_FUNNEL_POC_PRODRIVERS_T1 (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/CANDIDATE_FUNNEL_POC_PRODRIVERS_T1)"
CDA_ONLINEAPPLICATIONBASE,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,3,,,,,,,,,,,,"Mar 7, 2026, 9:31:34 PM",,NO USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_ONLINEAPPLICATIONBASE,2123721c-4718-4a03-a2b1-015e2184a80a,aec2ec1f-f621-431a-9bfe-47e9343c8f42,https://employbridge.atlan.com/assets/aec2ec1f-f621-431a-9bfe-47e9343c8f42/overview?utm_source=impact_analysis_report,attrep_changes3F84AF30F8F36C10 (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/attrep_changes3F84AF30F8F36C10),"CANDIDATE_FUNNEL_POC (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/CANDIDATE_FUNNEL_POC), VW_APOLLO_DASHBOARD (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/VW_APOLLO_DASHBOARD), CANDIDATE_FUNNEL_POC_PRODRIVERS_T1 (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/CANDIDATE_FUNNEL_POC_PRODRIVERS_T1), FINALIZED_FACT (default/snowflake/1715075875/PROD_EDW/ENT/FINALIZED_FACT)"
CDA_REPLACEMENTORDERTRACKINGBASE,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,3,,,,,,,,,,,,"Mar 7, 2026, 3:34:12 AM",66 queries by 1 user,HIGH USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_REPLACEMENTORDERTRACKINGBASE,2123721c-4718-4a03-a2b1-015e2184a80a,50e5e704-7fa1-47bc-aaac-50f103f81b27,https://employbridge.atlan.com/assets/50e5e704-7fa1-47bc-aaac-50f103f81b27/overview?utm_source=impact_analysis_report,attrep_changes3F84AF30F8F36C10 (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/attrep_changes3F84AF30F8F36C10),"CANDIDATE_FUNNEL_POC (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/CANDIDATE_FUNNEL_POC), VW_APOLLO_DASHBOARD (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/VW_APOLLO_DASHBOARD), CANDIDATE_FUNNEL_POC_PRODRIVERS_T1 (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/CANDIDATE_FUNNEL_POC_PRODRIVERS_T1), JOBORDER_FACT (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_FACT)"
ACTIVITYPOINTERBASE,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,3,,,,,,,,,,,,"Mar 7, 2026, 9:33:22 PM",,NO USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/ACTIVITYPOINTERBASE,2123721c-4718-4a03-a2b1-015e2184a80a,cae47182-18b5-4c8f-a878-214e30d8db8c,https://employbridge.atlan.com/assets/cae47182-18b5-4c8f-a878-214e30d8db8c/overview?utm_source=impact_analysis_report,,"CANDIDATE_FUNNEL_POC (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/CANDIDATE_FUNNEL_POC), VW_APOLLO_DASHBOARD (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/VW_APOLLO_DASHBOARD), CANDIDATE_FUNNEL_POC_PRODRIVERS_T1 (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/CANDIDATE_FUNNEL_POC_PRODRIVERS_T1), FINALIZED_FACT (default/snowflake/1715075875/PROD_EDW/ENT/FINALIZED_FACT)"
CDA_JOBORDERBASE,Table,,snowflake,PROD_DATALAKE,CRM_MSCRM,3,,,,,,,,,,,,"Mar 7, 2026, 9:31:37 PM",236 queries by 9 users,HIGH USAGE,default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_JOBORDERBASE,2123721c-4718-4a03-a2b1-015e2184a80a,c5bde410-f046-4628-8d72-57357a6997fb,https://employbridge.atlan.com/assets/c5bde410-f046-4628-8d72-57357a6997fb/overview?utm_source=impact_analysis_report,attrep_changes3F84AF30F8F36C10 (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/attrep_changes3F84AF30F8F36C10),"CANDIDATE_FUNNEL_POC (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/CANDIDATE_FUNNEL_POC), VW_APOLLO_DASHBOARD (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/VW_APOLLO_DASHBOARD), CANDIDATE_FUNNEL_POC_PRODRIVERS_T1 (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/CANDIDATE_FUNNEL_POC_PRODRIVERS_T1), REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), JOBORDER_FACT (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_FACT), DIM_JOB_ORDER (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_JOB_ORDER), JOBORDER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_DIM), TIME_ENTRY_TOOL_DIM (default/snowflake/1715075875/PROD_EDW/ENT/TIME_ENTRY_TOOL_DIM)"
INTERVIEWTABLE_CANDIDATEFUNNEL_INCLUDING_AIO,View,,snowflake,PROD_ENTERPRISE,OPERATIONS,3,,,,,,,,,,,,"Oct 27, 2022, 11:36:00 PM",2 queries by 1 user,MODERATE USAGE,default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/INTERVIEWTABLE_CANDIDATEFUNNEL_INCLUDING_AIO,2123721c-4718-4a03-a2b1-015e2184a80a,c46b0264-426e-4164-9b95-1b827d13454d,https://employbridge.atlan.com/assets/c46b0264-426e-4164-9b95-1b827d13454d/overview?utm_source=impact_analysis_report,"CDA_INTERVIEWBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_INTERVIEWBASE), CDA_CDA_APPOINTMENTTYPE_CDA_INTERVIEWBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_CDA_APPOINTMENTTYPE_CDA_INTERVIEWBASE), CDA_AIOINTERVIEWBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_AIOINTERVIEWBASE), CDA_APPOINTMENTTYPEBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_APPOINTMENTTYPEBASE)","CANDIDATE_FUNNEL_POC (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/CANDIDATE_FUNNEL_POC), VW_APOLLO_DASHBOARD (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/VW_APOLLO_DASHBOARD), CANDIDATE_FUNNEL_POC_PRODRIVERS_T1 (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/CANDIDATE_FUNNEL_POC_PRODRIVERS_T1)"
DIM_DATE,Table,,snowflake,PROD_DATAWAREHOUSE,ENT,3,,,,,,,,,,,,"Mar 18, 2025, 8:22:06 PM",1 queries by 1 user,MODERATE USAGE,default/snowflake/1715075875/PROD_DATAWAREHOUSE/ENT/DIM_DATE,2123721c-4718-4a03-a2b1-015e2184a80a,33a1f21a-03d8-4207-b260-62184e85069f,https://employbridge.atlan.com/assets/33a1f21a-03d8-4207-b260-62184e85069f/overview?utm_source=impact_analysis_report,,"CANDIDATE_FUNNEL_POC (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/CANDIDATE_FUNNEL_POC), VW_APOLLO_DASHBOARD (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/VW_APOLLO_DASHBOARD), CANDIDATE_FUNNEL_POC_PRODRIVERS_T1 (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/CANDIDATE_FUNNEL_POC_PRODRIVERS_T1)"
REPORT_FPR,Table,,snowflake,DATALAKE,PUBLIC,3,,,,,,,,,,,,"Mar 7, 2026, 4:17:39 PM",1859 queries by 30 users,HIGH USAGE,default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR,2123721c-4718-4a03-a2b1-015e2184a80a,b64eb44b-6677-472b-b3e3-3979cc1eca78,https://employbridge.atlan.com/assets/b64eb44b-6677-472b-b3e3-3979cc1eca78/overview?utm_source=impact_analysis_report,"STRINGMAPBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/STRINGMAPBASE), CDA_LOCATIONBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_LOCATIONBASE), CDA_EMPLOYEEBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_EMPLOYEEBASE), CDA_ASSIGNMENTBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_ASSIGNMENTBASE), ACCOUNTBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/ACCOUNTBASE), SYSTEMUSERBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/SYSTEMUSERBASE), CDA_JOBORDERBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_JOBORDERBASE), PRTIME (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/PRTIME), DIM_INVOICE (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_INVOICE), LAWSON_DL_LDG_CONV_BILLED_CODES (default/snowflake/1715075875/DATALAKE/PUBLIC/LAWSON_DL_LDG_CONV_BILLED_CODES), DIM_REGION (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_REGION), DIM_JOB_ORDER (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_JOB_ORDER), DIM_EMPLOYEE (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_EMPLOYEE), DIM_CUSTOMER (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_CUSTOMER), ACTIV_B_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/ACTIV_B_TEMP), NPG_VIP_DL_LDG_CLIENT_MASTER (default/snowflake/1715075875/PROD_NPG_VIP/LDG/NPG_VIP_DL_LDG_CLIENT_MASTER), ARCSTMXVAL (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ARCSTMXVAL), ARCUSTOMER (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/ARCUSTOMER), PRPAYCODE (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/PRPAYCODE), DIM_TRANS (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_TRANS), DIM_BRANCH (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_BRANCH), DIM_MEASURE_SUMMARY_A_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_MEASURE_SUMMARY_A_TEMP), DIM_PAYRATE_TRANS (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_PAYRATE_TRANS), PSGRELATE (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/PSGRELATE), DIM_WAGE_CODE (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_WAGE_CODE), EMPLOYEE (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/EMPLOYEE), PAY_TRAN_MEASURES_TEMP (default/snowflake/1715075875/DATALAKE/PUBLIC/PAY_TRAN_MEASURES_TEMP), DIM_ACTIVITY (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ACTIVITY), DIM_BRAND (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_BRAND), REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR), DIM_ASSIGNMENT (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ASSIGNMENT)","CANDIDATE_FUNNEL_POC (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/CANDIDATE_FUNNEL_POC), VW_APOLLO_DASHBOARD (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/VW_APOLLO_DASHBOARD), CANDIDATE_FUNNEL_POC_PRODRIVERS_T1 (default/snowflake/1715075875/PROD_ENTERPRISE/OPERATIONS/CANDIDATE_FUNNEL_POC_PRODRIVERS_T1), REPORT_FPR (default/snowflake/1715075875/DATALAKE/PUBLIC/REPORT_FPR)"
ACCOUNTING_UNIT_HIERARCHY_DIM,Table,,snowflake,PROD_EDW,ENT,3,,,"data_team, edw",VERIFIED,,,,"ACCOUNTING_UNIT_HIERARCHY_DIM, Accounting Unit",,,,"Mar 7, 2026, 3:31:18 PM",2176 queries by 24 users,HIGH USAGE,default/snowflake/1715075875/PROD_EDW/ENT/ACCOUNTING_UNIT_HIERARCHY_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,3b4d1418-0818-481e-8cf9-32be1087f970,https://employbridge.atlan.com/assets/3b4d1418-0818-481e-8cf9-32be1087f970/overview?utm_source=impact_analysis_report,"DATA_SOURCE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATA_SOURCE_DIM), GLNAMES (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/GLNAMES), APCOMPANY (default/snowflake/1715075875/PROD_DATALAKE/LAWPROD/APCOMPANY), DIM_ACCT_UNIT (default/snowflake/1715075875/DATALAKE/PUBLIC/DIM_ACCT_UNIT)","VW_ACCOUNTINGUNIT_MSA (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_ACCOUNTINGUNIT_MSA), JOBORDER_FACT (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_FACT), LOB_DIM (default/snowflake/1715075875/PROD_EDW/ENT/LOB_DIM)"
JOBORDER_FACT,Table,,snowflake,PROD_EDW,ENT,3,,,"data_team, edw",VERIFIED,,,,,,,,"Mar 7, 2026, 3:38:49 PM",533 queries by 18 users,HIGH USAGE,default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_FACT,2123721c-4718-4a03-a2b1-015e2184a80a,6bd811a6-e7ec-4b71-bda7-b1598eaa4943,https://employbridge.atlan.com/assets/6bd811a6-e7ec-4b71-bda7-b1598eaa4943/overview?utm_source=impact_analysis_report,"STRINGMAPBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/STRINGMAPBASE), CDA_BRANCHBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_BRANCHBASE), ENTITY (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/ENTITY), SHIFT_XREF_DIM (default/snowflake/1715075875/PROD_EDW/ENT/SHIFT_XREF_DIM), ACCOUNTING_UNIT_HIERARCHY_DIM (default/snowflake/1715075875/PROD_EDW/ENT/ACCOUNTING_UNIT_HIERARCHY_DIM), BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/BRANCH_DIM), CUSTOMER_SF_DIM (default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_SF_DIM), SYSTEM_USERS_DIM (default/snowflake/1715075875/PROD_EDW/ENT/SYSTEM_USERS_DIM), DATE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATE_DIM), LOCATION_DIM (default/snowflake/1715075875/PROD_EDW/ENT/LOCATION_DIM), JOB_CODE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/JOB_CODE_DIM), CUSTOMER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/CUSTOMER_DIM), DATA_SOURCE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATA_SOURCE_DIM), JOBORDER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_DIM), CDA_REPLACEMENTORDERTRACKINGBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_REPLACEMENTORDERTRACKINGBASE), CDA_JOBORDERBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/CDA_JOBORDERBASE), WC_CODE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/WC_CODE_DIM), TIME_ENTRY_TOOL_DIM (default/snowflake/1715075875/PROD_EDW/ENT/TIME_ENTRY_TOOL_DIM), TR1__JOB__C (default/snowflake/1715075875/PROD_DATALAKE/SALESFORCE/TR1__JOB__C)",VW_ACCOUNTINGUNIT_MSA (default/snowflake/1715075875/DEV_SANDBOX_MERILYTICS/DATAWAREHOUSE/VW_ACCOUNTINGUNIT_MSA)
ACTIVE_DIRECTORY_DIM,Table,,snowflake,PROD_EDW,ENT,3,,,"data_team, edw",VERIFIED,,,,ACTIVE_DIRECTORY_DIM,,,,"Mar 7, 2026, 2:32:12 PM",503 queries by 8 users,HIGH USAGE,default/snowflake/1715075875/PROD_EDW/ENT/ACTIVE_DIRECTORY_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,0229b658-bd87-4bfa-8401-514b0d4a084d,https://employbridge.atlan.com/assets/0229b658-bd87-4bfa-8401-514b0d4a084d/overview?utm_source=impact_analysis_report,"DATA_SOURCE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATA_SOURCE_DIM), ACTIVE_DIRECTORY_JSON (default/snowflake/1715075875/PROD_EDW/ENT/ACTIVE_DIRECTORY_JSON)","VW_USERBRANCH (default/snowflake/1715075875/PROD_EDW/ENT/VW_USERBRANCH), COLLEAGUE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/COLLEAGUE_DIM), SYSTEM_USERS_DIM (default/snowflake/1715075875/PROD_EDW/ENT/SYSTEM_USERS_DIM), MANUAL_USERS_DIM (default/snowflake/1715075875/PROD_EDW/ENT/MANUAL_USERS_DIM)"
COLLEAGUE_DIM,Table,,snowflake,PROD_EDW,ENT,3,,,"data_team, edw",VERIFIED,,,,COLLEAGUE_DIM,,,,"Mar 7, 2026, 2:33:03 PM",1 queries by 1 user,MODERATE USAGE,default/snowflake/1715075875/PROD_EDW/ENT/COLLEAGUE_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,5b641826-4f69-421b-9543-8338072cfb90,https://employbridge.atlan.com/assets/5b641826-4f69-421b-9543-8338072cfb90/overview?utm_source=impact_analysis_report,"ACTIVE_DIRECTORY_DIM (default/snowflake/1715075875/PROD_EDW/ENT/ACTIVE_DIRECTORY_DIM), UKG_USER_DIM (default/snowflake/1715075875/PROD_EDW/ENT/UKG_USER_DIM), SYSTEM_USERS_DIM (default/snowflake/1715075875/PROD_EDW/ENT/SYSTEM_USERS_DIM), DATA_SOURCE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATA_SOURCE_DIM)","VW_USERBRANCH (default/snowflake/1715075875/PROD_EDW/ENT/VW_USERBRANCH), MANUAL_USERS_DIM (default/snowflake/1715075875/PROD_EDW/ENT/MANUAL_USERS_DIM)"
SYSTEM_USERS_DIM,Table,,snowflake,PROD_EDW,ENT,3,,,"data_team, edw",VERIFIED,,,,,,,,"Mar 7, 2026, 2:32:20 PM",444 queries by 9 users,HIGH USAGE,default/snowflake/1715075875/PROD_EDW/ENT/SYSTEM_USERS_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,cac3a8cc-3667-40ee-9a40-8ac8447e3b06,https://employbridge.atlan.com/assets/cac3a8cc-3667-40ee-9a40-8ac8447e3b06/overview?utm_source=impact_analysis_report,"ACTIVE_DIRECTORY_DIM (default/snowflake/1715075875/PROD_EDW/ENT/ACTIVE_DIRECTORY_DIM), BUSINESSUNITBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/BUSINESSUNITBASE), USER (default/snowflake/1715075875/PROD_DATALAKE/SALESFORCE/USER), DATA_SOURCE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATA_SOURCE_DIM), SYSTEMUSERBASE (default/snowflake/1715075875/PROD_DATALAKE/CRM_MSCRM/SYSTEMUSERBASE)","VW_USERBRANCH (default/snowflake/1715075875/PROD_EDW/ENT/VW_USERBRANCH), JOBORDER_FACT (default/snowflake/1715075875/PROD_EDW/ENT/JOBORDER_FACT), COLLEAGUE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/COLLEAGUE_DIM), MANUAL_USERS_DIM (default/snowflake/1715075875/PROD_EDW/ENT/MANUAL_USERS_DIM), EMPLOYEE_DIM (default/snowflake/1715075875/PROD_EDW/ENT_SD/EMPLOYEE_DIM)"
MANUAL_USERS_DIM,Table,,snowflake,PROD_EDW,ENT,3,,,"data_team, edw",VERIFIED,,,,,,,,"Feb 4, 2026, 9:43:56 AM",,NO USAGE,default/snowflake/1715075875/PROD_EDW/ENT/MANUAL_USERS_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,21855a3b-b39b-4f31-b402-ef0acc1b60bf,https://employbridge.atlan.com/assets/21855a3b-b39b-4f31-b402-ef0acc1b60bf/overview?utm_source=impact_analysis_report,"ACTIVE_DIRECTORY_DIM (default/snowflake/1715075875/PROD_EDW/ENT/ACTIVE_DIRECTORY_DIM), COLLEAGUE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/COLLEAGUE_DIM), SYSTEM_USERS_DIM (default/snowflake/1715075875/PROD_EDW/ENT/SYSTEM_USERS_DIM), USER_BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/USER_BRANCH_DIM)",VW_USERBRANCH (default/snowflake/1715075875/PROD_EDW/ENT/VW_USERBRANCH)
USER_BRANCH_DIM,Table,,snowflake,PROD_EDW,ENT,3,,,"data_team, edw",VERIFIED,,,,,,,,"Mar 7, 2026, 2:34:06 PM",,NO USAGE,default/snowflake/1715075875/PROD_EDW/ENT/USER_BRANCH_DIM,2123721c-4718-4a03-a2b1-015e2184a80a,2c399df7-8320-46bc-b571-caa6a723e112,https://employbridge.atlan.com/assets/2c399df7-8320-46bc-b571-caa6a723e112/overview?utm_source=impact_analysis_report,"DATA_SOURCE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATA_SOURCE_DIM), USER_BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/USER_BRANCH_DIM), USERBUSINESSUNIT (default/snowflake/1715075875/PROD_DATALAKE/CRMUTILITY/USERBUSINESSUNIT), BRANCHBUSINESSUNIT (default/snowflake/1715075875/PROD_DATALAKE/CRMUTILITY/BRANCHBUSINESSUNIT)","VW_USERBRANCH (default/snowflake/1715075875/PROD_EDW/ENT/VW_USERBRANCH), MANUAL_USERS_DIM (default/snowflake/1715075875/PROD_EDW/ENT/MANUAL_USERS_DIM), USER_BRANCH_DIM (default/snowflake/1715075875/PROD_EDW/ENT/USER_BRANCH_DIM)"
DATE_HOLIDAYS,Table,,snowflake,PROD_EDW,STAGE,3,,,,,,,,,,,,"Mar 7, 2026, 3:30:05 PM",,NO USAGE,default/snowflake/1715075875/PROD_EDW/STAGE/DATE_HOLIDAYS,2123721c-4718-4a03-a2b1-015e2184a80a,8ed812dc-91f8-4672-9d4e-3970a53627ad,https://employbridge.atlan.com/assets/8ed812dc-91f8-4672-9d4e-3970a53627ad/overview?utm_source=impact_analysis_report,,DATE_DIM (default/snowflake/1715075875/PROD_EDW/ENT/DATE_DIM)
